id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"112217","20.500.11850/3","Rendigs, Antje||Reibelt, Lena M.||Ralainasolo, Fidimalala B.||Ratsimbazafy, Jonah H.||Waeber, Patrick O.",,,"2017-06-11T23:58:04Z","2017-06-11T23:58:04Z","2015-05",,,,,,"1662-2510","10.4314/mcd.v10i1S3","http://hdl.handle.net/20.500.11850/112250","en","Madagascar Wildlife Conservation",,,,"Ten years into the marshes – Hapalemur alaotrensis conservation, one step forward and two steps back?","Journal Article","Metadata only",,,"2017-06-11T23:58:32Z",,"pub:173761",,"yes",,,,,,,,,,"imp593654115fda225733",,,,,,"1S","Madagascar Conservation & Development","10","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,"20","13","Zürich","published",,"2017-07-20T14:50:05Z","2020-02-14T16:24:50Z","true",,"ECIT",,
"102749","20.500.11850/3","Bryukhanova, Marina V.||Fonti, Patrick||Kirdyanov, Alexander V.||Siegwolf, Rolf T.W.||Saurer, Matthias||Pochebyt, Natalia P.||Churakova, Olga V.||Prokushkin, Anatoly S.",,,"2017-06-11T18:32:15Z","2017-06-11T18:32:15Z","2015-05",,,,,,,,"http://hdl.handle.net/20.500.11850/102782","en","Elsevier",,,"Central Siberia||Permafrost||Thermo-hydrological regime of soils||Tree-ring width||Quantitative wood anatomy||Stable C and O isotopes","The response of &delta;13C, &delta;18O and cell anatomy of Larix gmelinii tree rings to differing soil active layer depths","Journal Article","Metadata only",,,"2017-06-11T18:33:11Z",,"pub:160939",,"yes",,,,,,,,,,"imp593653587dbd515072","000030460",,,"000357550000009",,,"Dendrochronologia","34","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535","Received 3 December 2014, Accepted 10 May 2015, Published online 19 May 2015.","59","51","Amsterdam","published",,"2017-07-14T22:27:33Z","2023-02-06T12:58:35Z","true",,"ECIT",,
"100216","20.500.11850/3","Martin-Benito, D.||Pederson, N.",,,"2017-06-11T17:04:53Z","2017-06-11T17:04:53Z","2015-05",,,,,,"0305-0270||1365-2699","10.1111/jbi.12462","http://hdl.handle.net/20.500.11850/100249","en","Wiley-Blackwell",,,"Climate change||Climatic sensitivity||Forest ecology||Gradient analysis||Maximum temperature||North America||Tree growth||Tree-ring network analysis","Convergence in drought stress, but a divergence of climatic drivers across a latitudinal gradient in a temperate broadleaf forest","Journal Article","Metadata only",,,"2017-06-11T17:05:20Z",,"pub:157175",,"yes",,,,,,,,,,"imp5936531dec1b186748",,"84926520585",,"000352793700011","J. biogeogr.","5","Journal of Biogeography","42","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535","Published online 13 January 2015.","937","925","Oxford","published","true","2017-07-19T08:39:11Z","2021-02-14T12:53:05Z","true",,"ECIT",,
"101468","20.500.11850/3","Ghazoul, Jaboury",,,"2017-06-11T17:47:59Z","2017-06-11T17:47:59Z","2015-05",,,,,,"0036-8075||1095-9203","10.1126/science.348.6238.981-b","http://hdl.handle.net/20.500.11850/101501","en","Science",,,,"Qualifying pollinator decline evidence","Journal Article","Metadata only",,,"2017-06-11T17:48:47Z",,"pub:159308",,"yes",,,,,,,,,,"imp5936533a9119843928","000012517","84929940174",,"000355276600032",,"6238","Science","348","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury||03922 - Koh, Lian Pin (SNF-Professur)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury||03922 - Koh, Lian Pin (SNF-Professur)","03723||","03723||",,"982","981","Cambridge, MA","published","true","2017-07-13T03:05:52Z","2023-02-06T12:55:56Z","true",,"ECIT",,
"97442","20.500.11850/3","Beer, Alexander R.||Turowski, Jens M.||Fritschi, Bruno||Rieke-Zapp, Dirk H.",,,"2017-06-11T15:54:50Z","2017-06-11T15:54:50Z","2015-03",,,,,,"0197-9337||1096-9837","10.1002/esp.3652","http://hdl.handle.net/20.500.11850/97475","en","Wiley-Blackwell",,,"Field monitoring||High data resolution||Bedload transport||Bedrock erosion||Tools effect","Field instrumentation for high-resolution parallel monitoring of bedrock erosion and bedload transport","Journal Article","Metadata only",,,"2017-06-11T15:55:37Z",,"pub:152431",,"yes",,,,,,,,,,"imp593652e208fca16349",,,,"000351612100008","Earth Surf Process Landforms","4","Earth Surface Processes and Landforms","40","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Received 20 November 2013, Revised 3 September 2014, Accepted 11 September 2014, Published online 10 October 2014.","541","530","Chichester","published","true","2017-07-17T08:16:40Z","2022-03-28T13:38:50Z","true",,"ECIT",,
"99586","20.500.11850/3","Hobi, Martina L.||Commarmot, Brigitte||Bugmann, Harald",,,"2017-06-11T16:47:52Z","2017-06-11T16:47:52Z","2015-03",,,,,,"1100-9233||1654-1103","10.1111/jvs.12234","http://hdl.handle.net/20.500.11850/99619","en","Wiley-Blackwell",,,"Canopy gaps||Carpathian Biosphere Reserve||Dendroecology||Disturbance regime||Fagus sylvatica||Forest inventory||Old-growth forest||Scale dependency||Succession||Virgin forest","Pattern and process in the largest primeval beech forest of Europe (Ukrainian Carpathians)","Journal Article","Metadata only",,,"2017-06-11T16:48:41Z",,"pub:155924",,"yes",,,,,,,,,,"imp5936530eda10644891",,,,"000349376200012","J. Veg. Sci.","2","Journal of Vegetation Science","26","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"336","323","Malden, MA","published","true","2017-07-13T07:00:23Z","2020-02-14T15:10:21Z","true",,"ECIT",,
"257788","20.500.11850/3","Sorg, Annina||Kääb, Andreas||Roesch, Andrea||Bigler, Christof||Stoffel, Markus",,,"2018-10-12T15:24:06Z","2017-06-11T16:26:24Z||2018-10-12T15:24:06Z","2015-02-06",,"While the responses of Tien Shan glaciers – and glaciers elsewhere – to climatic changes are becoming increasingly well understood, this is less the case for permafrost in general and for rock glaciers in particular. We use a novel approach to describe the climate sensitivity of rock glaciers and to reconstruct periods of high and low rock glacier activity in the Tien Shan since 1895. Using more than 1500 growth anomalies from 280 trees growing on rock glacier bodies, repeat aerial photography from Soviet archives and high-resolution satellite imagery, we present here the world's longest record of rock glacier movements. We also demonstrate that the rock glaciers exhibit synchronous periods of activity at decadal timescales. Despite the complex energy-balance processes on rock glaciers, periods of enhanced activity coincide with warm summers, and the annual mass balance of Tuyuksu glacier fluctuates asynchronously with rock glacier activity. At multi-decadal timescales, however, the investigated rock glaciers exhibit site-specific trends reflecting different stages of inactivation, seemingly in response to the strong increase in air temperature since the 1970s.","application/pdf","10.3929/ethz-b-000098797",,"2045-2322","10.1038/srep08228","http://hdl.handle.net/20.500.11850/98797","en","Nature Publishing Group","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Geomorphology||Environmental health||Cryospheric science","Contrasting responses of Central Asian rock glaciers to global warming","Journal Article","Open access",,,"2017-06-11T16:26:42Z",,"pub:154586",,"yes",,,,,,,,,,"imp593652fc2f84c16488","006751867",,,"000348903400001","Sci Rep",,"Scientific Reports","5","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,,"8228","London","published",,"2017-07-15T01:51:30Z","2021-02-15T02:05:45Z","true","6 p.","ECIT",,"publishedVersion"
"94928","20.500.11850/3","Güttler, Dominik||Adolphi, Florian||Beer, Jürg||Bleicher, Niels K.||Boswijk, Gretel||Christl, Marcus||Hogg, Alan||Palmer, Jonathan||Vockenhuber, Christof||Wacker, Lukas||Wunder, Jan",,,"2017-06-11T14:53:51Z","2017-06-11T14:53:51Z","2015-02",,,,,,"0012-821X||1385-013X","10.1016/j.epsl.2014.11.048","http://hdl.handle.net/20.500.11850/94961","en","Elsevier",,,"14C||AD 775||Carbon cycle||Modeling","Rapid increase in cosmogenic 14C in AD 775 measured in New Zealand kauri trees indicates short-lived increase in 14C production spanning both hemispheres","Journal Article","Metadata only",,,"2017-06-11T14:54:32Z",,"pub:149092",,"yes",,,,,,,,,,"imp593652b5b60f942858","000016531","84920280944",,"000349197500028","Earth Planet. Sci. Lett.",,"Earth and Planetary Science Letters","411","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02010 - Dep. Physik / Dep. of Physics::02532 - Institut für Teilchen- und Astrophysik / Inst. Particle Physics and Astrophysics::08619 - Labor für Ionenstrahlphysik (LIP) / Laboratory of Ion Beam Physics (LIP)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02010 - Dep. Physik / Dep. of Physics::02532 - Institut für Teilchen- und Astrophysik / Inst. Particle Physics and Astrophysics::08619 - Labor für Ionenstrahlphysik (LIP) / Laboratory of Ion Beam Physics (LIP)","03535||08619","03535||08619","Received 29 April 2014, Revised 19 October 2014, Accepted 28 November 2014, Published online 23 December 2014.","297","290","Amsterdam","published",,"2017-08-02T12:01:13Z","2022-03-28T13:27:51Z","true",,"ECIT",,
"97459","20.500.11850/3","Penna, Daniele||Mantese, Nicola||Hopp, Luisa||Dalla Fontana, Giancarlo||Borga, Marco",,,"2017-06-11T15:54:59Z","2017-06-11T15:54:59Z","2015-01-15",,,,,,"0885-6087||1099-1085","10.1002/hyp.10140","http://hdl.handle.net/20.500.11850/97492","en","Wiley-Blackwell",,,"Water table dynamics||Hillslope topography||Antecedent conditions||Time lag||Soil depth||Steady state","Spatio-temporal variability of piezometric response on two steep alpine hillslopes","Journal Article","Metadata only",,,"2017-06-11T15:55:37Z",,"pub:152458",,"yes",,,,,,,,,,"imp593652e25120c77811",,,,,"Hydrol. Process.","2","Hydrological Processes","29","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Received 10 June 2013, Accepted 20 December 2013, Published online 30 January 2014.","211","198","Chichester","published","true","2017-07-12T22:25:32Z","2022-03-28T13:38:54Z","true",,"ECIT",,
"228612","20.500.11850/16","Heimann, Florian U.M.",,"Kirchner, James W.||Rickenmann, Dieter||Turowski, Jens M.||Lane, Stuart N.","2018-04-04T08:42:01Z","2017-06-11T16:51:50Z||2017-08-18T09:10:58Z||2017-12-20T15:25:41Z||2018-04-04T08:42:01Z","2015","2015-03-24",,"application/pdf","10.3929/ethz-a-010406973",,,,"http://hdl.handle.net/20.500.11850/99779","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","SEDIMENT TRANSPORT IN RIVERS (HYDROLOGY)||KLEINE EMME (MITTELEUROPÄISCHE FLÜSSE)||HYDROLOGICAL MODELS + MATHEMATICAL MODELLING IN HYDROLOGY||KLEINE EMME (CENTRAL EUROPEAN RIVERS)||FLUSSBETTGEOMETRIE (WASSERBAU)||BEDLOAD TRANSPORT (HYDRAULIC ENGINEERING)||HYDRAULICS AND HYDRODYNAMICS OF RIVERS AND STREAMS + FLUVIAL HYDRAULICS (HYDROLOGY)||CANTON OF LUCERNE (SWITZERLAND)||RIVER BED GEOMETRY (HYDRAULIC ENGINEERING)||HYDROLOGISCHE MODELLE + HYDROLOGISCHE MODELLRECHNUNG||SEDIMENTTRANSPORT IN FLÜSSEN (HYDROLOGIE)||SEDIMENTTRANSPORT/FLUVIATILER SEDIMENTRANSPORT (ABLAGERUNGSMILIEU)||KANTON LUZERN (SCHWEIZ)||HYDRODYNAMIK VON FLÜSSEN + FLUSSHYDRAULIK (HYDROLOGIE)||KANTON TESSIN (SCHWEIZ)||SEDIMENT TRANSPORT/FLUVIATILE SEDIMENT TRANSPORT (SEDIMENTARY ENVIRONMENT)||GESCHIEBEFÜHRUNG, GESCHIEBETRIEB (WASSERBAU)||CANTON OF TICINO (SWITZERLAND)","Bedload transport in mountain streams","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences||DDC - DDC::5 - Science::560 - Paleontology, paleozoology","2017-06-11T16:52:04Z","2018-03-24","pub:156099","eth:47586","yes",,,,,,,,,"22530","imp59365312b85cc23703||imp59366b741426013006","010406973",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","02350||03798","03798",,,,"Zurich","published",,"2017-07-24T09:33:43Z","2018-04-04T08:42:24Z","true","196 p.","ECOL||ECIT","Model development, numeric simulation and time series analysis",
