id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.producer,dc.contributor.projectLeader,dc.contributor.projectManager,dc.contributor.projectMember,dc.contributor.researchGroup,dc.contributor.researcher,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.geolocation.placename,ethz.geolocation.pointlat,ethz.geolocation.pointlong,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.cites,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isDerivedFrom,ethz.relation.isOriginalFormOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"338540","20.500.11850/10","Wefing, Anne-Marie||Castrillejo, Maxi||Casacuberta, Núria||Christl, Marcus||Vockenhuber, Christof||Rutgers van der Loeff, Michiel||Lherminier, Pascale",,,,,,,,,,,"2020-03-03T12:58:56Z","2020-01-27T08:54:56Z||2020-03-03T12:56:58Z||2020-03-03T12:58:56Z","2019-04-10",,,"application/pdf","10.3929/ethz-b-000394086",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/394086","en","Copernicus Publications","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Long-lived radionuclides (129I and 236U) as water mass tracers in the North Atlantic and Fram Strait",,"Other Conference Item","Open access",,,,"2020-01-27T08:55:04Z",,,,,"yes","EGU General Assembly 2019","April 7-12, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","03731","03731","Poster presented on 10 April 2019",,"EGU2019-13208","Göttingen","published",,,,,,,,,,,,,"true","2020-03-03T12:57:09Z","2021-02-15T08:29:30Z","true","1 p.","FORM",,,"publishedVersion",
"336230","20.500.11850/10","Mady, Bassem||Lehmann, Peter||Or, Dani",,,,,,,,,,,"2020-02-14T14:46:19Z","2020-01-09T04:24:05Z||2020-02-14T14:46:19Z","2019-04-09",,,"application/pdf","10.3929/ethz-b-000388732",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/388732","en","Copernicus Publications","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Floating covers for evaporation suppression from small reservoirs - global survey of feasibility and water saving potential",,"Other Conference Item","Open access",,,,"2020-01-09T04:24:14Z",,,,,"yes","EGU General Assembly 2019","April 7-12, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Conference lecture on 9 April 2019",,"EGU2019-16178-1","Göttingen","published",,,,,,,,,,,,,,"2020-02-14T14:46:32Z","2021-02-15T08:04:18Z","true","1 p.","FORM",,,"publishedVersion",
"336232","20.500.11850/10","Von Ruette, Jonas||Lehmann, Peter||Or, Dani",,,,,,,,,,,"2020-02-14T14:44:37Z","2020-01-09T04:19:57Z||2020-02-14T14:41:03Z||2020-02-14T14:44:37Z","2019-04-08",,,"application/pdf","10.3929/ethz-b-000388730",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/388730","en","Copernicus Publications","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Physically based modeling of rainfall thresholds for the onset of landslides",,"Other Conference Item","Open access",,,,"2020-01-09T04:20:05Z",,,,,"yes","EGU General Assembly 2019","April 7-12, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Conference lecture on 8 April 2019",,"EGU2019-11829","Göttingen","published",,,,,,,,,,,,,,"2020-02-14T14:41:16Z","2021-02-15T08:04:19Z","true","1 p.","FORM",,,"publishedVersion",
"336875","20.500.11850/10","Borduas-Dedekind, Nadine||Manfrin, Alessandro||Nizkorodov, Sergey||Malecha, Kurtis||Getzinger, Gordon||McNeill, Kristopher",,,,,,,,,,,"2020-02-19T12:57:23Z","2020-01-20T11:11:38Z||2020-02-19T12:48:10Z||2020-02-19T12:57:23Z","2019-04-08",,,"application/pdf","10.3929/ethz-b-000392025",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/392025","en","Copernicus Publications","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Reactive Oxygen Species (ROS) production in organic aerosols: The importance of singlet oxygen",,"Other Conference Item","Open access",,,,"2020-01-20T11:11:46Z",,,,,"yes","EGU General Assembly 2019","April 8-13, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","03850","03850",,,"EGU2019-1685-1","Göttingen","published",,,,,,,,,,,,,,"2020-02-19T12:48:21Z","2021-02-15T08:09:48Z","true","1 p.","FORM",,,"publishedVersion",
"290757","20.500.11850/3","Aeppli, Meret||Kaegi, Ralf||Kretzschmar, Ruben||Voegelin, Andreas||Hofstetter, Thomas B.||Sander, Michael",,,,,,,,,,,"2019-04-18T13:08:07Z","2019-04-18T01:02:54Z||2019-04-18T13:08:07Z","2019-04-02","2019-02-13","Electron transfer to ferric iron in (oxyhydr-)oxides (hereafter iron oxides) is a critical step in many processes that are central to the biogeochemical cycling of elements and to pollutant dynamics. Understanding these processes requires analytical approaches that allow for characterizing the reactivity of iron oxides toward reduction under controlled thermodynamic boundary conditions. Here, we used mediated electrochemical reduction (MER) to follow changes in iron oxide reduction extents and rates during abiotic ferrous iron-induced transformation of six-line ferrihydrite. Transformation experiments (10 mM ferrihydrite-FeIII) were conducted over a range of solution conditions (pHtrans = 6.50 to 7.50 at 5 mM Fe2+ and for pHtrans = 7.00 also at 1 mM Fe2+) that resulted in the transformation of ferrihydrite into thermodynamically more stable goethite or magnetite. The changes in iron oxide mineralogy during the transformations were quantified using X-ray diffraction analysis. MER measurements on iron oxide suspension aliquots collected during the transformations were performed over a range of pHMER at constant applied reduction potential. The extents and rates of iron oxide reduction in MER decreased with decreasing reaction driving force resulting from both increasing pHMER and increasing transformation of ferrihydrite into thermodynamically more stable iron oxides. We show that the decreases in iron oxide reduction extents and rates during ferrihydrite transformations can be linked to the concurrent changes in iron oxide mineralogy.","application/pdf","10.3929/ethz-b-000338554",,"0013-936X||1520-5851",,"10.1021/acs.est.8b07190","http://hdl.handle.net/20.500.11850/338554","en","American Chemical Society","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Electrochemical Analysis of Changes in Iron Oxide Reducibility during Abiotic Ferrihydrite Transformation into Goethite and Magnetite",,"Journal Article","Open access",,,,"2019-04-18T01:02:56Z",,,,,"yes",,,,,,,,,,,,,"85063092665",,"000463679600024","Environ. Sci. Technol.","7","Environmental Science & Technology","53","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03541 - Kretzschmar, Ruben / Kretzschmar, Ruben||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03541 - Kretzschmar, Ruben / Kretzschmar, Ruben||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","00012||03541||03850","03541||03850",,"3578","3568","Washington, DC","published",,,,,,,,,,,,,"true","2019-04-18T13:08:32Z","2023-02-06T17:02:38Z","true",,"SCOPUS",,,"publishedVersion",
"345860","20.500.11850/41","Gruber, Nicolas",,,,,,,,,,,"2020-04-30T09:26:11Z","2020-01-29T07:58:46Z||2020-04-30T09:25:25Z||2020-04-30T09:26:11Z","2019-04",,,,,,,,,"http://hdl.handle.net/20.500.11850/395182",,,,,,"XEBUS - Extreme events in Eastern Boundary Upwelling Systems",,"Presentation",,,,,"2020-01-29T07:58:53Z",,,,,"yes","C2SM Regional Climate Modeling Working Group meeting",,,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","03731","03731",,,,,,,,,,,,,,,,,,"true",,,,,"FORM",,,,
"328557","20.500.11850/5","Aspuru Guzik, Alán||Baik, Mu-Hyun||Balasubramanian, Shankar||Banerjee, Rahul||Bart, Suzanne||Borduas-Dedekind, Nadine||Chang, Sukbok||Chen, Peng||Corminboeuf, Clemence||Coudert, Francois-Xavier||Cronin, Leroy||Crudden, Cathleen||Cuk, Tanja||Doyle, Abigail G.||Fan, Chunhai||Feng, Xinliang||Freedman, Danna||Furukawa, Shuhei||Ghosh, Suhrit||Glorius, Frank||Jeffries-EL, Malik||Katsonis, Nathalie||Li, Ang||Snogerup Linse, Sara||Marchesan, Silvia||Maulide, Nuno||Milo, Anat||Narayan, Alison R.H.||Naumov, Panče||Nevado, Cristina||Nyokong, Tebello||Palacin, Rosa||Reid, Marc||Robinson, Carol||Robinson, Gregory||Sarpong, Richmond||Schindler, Corinna S.||Schlau-Cohen, Gabriela S.||Schmidt, Timothy W.||Sessoli, Roberta||Shao-Horn, Yang||Sleiman, Hanadi||Sutherland, John||Taylor, Annette||Tezcan, Akif||Tortosa, Mariola||Walsh, Aron||Watson, Allan J.B.||Weckhuysen, Bert M.||Weiss, Emily||Wilson, Daniela||Yam, Vivian W.-W.||Yang, Xueming||Ying, Jackie Y.||Yoon, Tehshik||You, Shu-Li||Zarbin, Aldo J.G.||Zhang, Hua",,,,,,,,,,,"2020-01-13T17:01:54Z","2019-04-04T01:22:33Z||2019-04-04T11:08:47Z||2020-01-13T17:01:54Z","2019-04","2019-03-22",,,,,"1755-4349||1755-4330",,"10.1038/s41557-019-0236-7","http://hdl.handle.net/20.500.11850/335906","en","Nature Publishing Group",,,,"Charting a course for chemistry",,"Other Journal Item","Metadata only",,,,"2019-04-04T01:22:37Z",,,,,"yes",,,,,,,,,,,,,,,"000462046600003","Nat Chem","4","Nature Chemistry","11","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","03850","03850",,"294","286","London","published",,,,,,,,,,,,,,"2019-04-04T11:08:57Z","2021-02-15T07:16:56Z","true",,"WOS",,,,
"327842","20.500.11850/10","Gupta, Surya||Bonetti, Sara||Lehmann, Peter||Papritz, Andreas Jürg||Or, Dani",,,,,,,,,,,"2020-01-10T08:16:19Z","2019-12-02T12:18:44Z||2019-12-02T14:10:49Z||2020-01-10T08:16:19Z","2019-04",,,,,,,,,"http://hdl.handle.net/20.500.11850/381961","en","ETH Zurich",,,,"Using vegetation attributes to represent soil structure effects in pedotransfer functions",,"Other Conference Item","Metadata only","Reaching Inside Out - Abstracts of IBP PhD Congress 2019",,,"2019-12-02T12:18:51Z",,,,,"yes","IBP PhD Congress 2019","April 26, 2019","Dübendorf, Switzerland",,,,,,,,,,,,,,,,"12","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Poster Abstract",,"A12","Zurich","published",,,,,,"20.500.11850/381956",,,,,,,,"2019-12-02T14:10:58Z","2021-02-15T07:14:43Z","true","1 p.","FORM",,,,
"327843","20.500.11850/10","Gupta, Surya||Bonetti, Sara||Lehmann, Peter||Papritz, Andreas Jürg||Or, Dani",,,,,,,,,,,"2020-01-10T08:18:26Z","2019-12-02T12:10:56Z||2019-12-02T13:56:17Z||2020-01-10T08:18:26Z","2019-04",,,"application/pdf","10.3929/ethz-b-000381956",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/381956","en","Copernicus","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Using vegetation attributes to represent soil structure effects in pedotransfer functions",,"Other Conference Item","Open access",,,,"2019-12-02T12:11:04Z",,,,,"yes","EGU General Assembly 2019","April 7-12, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Poster presented on April 8, 2019",,"EGU2019-7956-1","Göttingen","published",,,,,,,,,,,,,,"2019-12-02T13:56:26Z","2021-02-15T07:14:44Z","true","1 p.","FORM",,,"publishedVersion",
"348936","20.500.11850/9","Hoffmann, Kevin||Bouchet, Sylvain||Christl, Iso||Kaegi, Ralf||Kretzschmar, Ruben",,,,,,,,,,,"2020-05-26T07:09:45Z","2020-01-15T10:50:32Z||2020-03-27T13:53:51Z||2020-05-26T07:09:45Z","2019-04",,,,,,,,,"http://hdl.handle.net/20.500.11850/390717","en","ETH Zurich",,,,"Effects of natural organic matter (NOM) on copper sulfide nanoparticle growth and stability",,"Conference Poster","Metadata only",,,,"2020-01-15T10:50:42Z",,,,,"yes","IBP PhD Congress 2019","April 26, 2019","Dübendorf, Switzerland",,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03541 - Kretzschmar, Ruben / Kretzschmar, Ruben","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03541 - Kretzschmar, Ruben / Kretzschmar, Ruben","03541","03541",,,,"Zurich","published",,,,,,,,,,,,,,"2020-05-26T07:09:54Z","2021-02-15T11:11:18Z","true",,"FORM",,,,
