id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.producer,dc.contributor.projectLeader,dc.contributor.projectMember,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.created,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.description.software,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.geolocation.placename,ethz.geolocation.pointlat,ethz.geolocation.pointlong,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.cites,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isContinuedBy,ethz.relation.isNewVersionOf,ethz.relation.isOriginalFormOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"285440","20.500.11850/16","Stücheli, Patrick E.",,,,,,,"Wehrli, Bernhard||Schubert, Carsten||Dittmar, Thorsten","2019-03-14T08:15:06Z","2019-03-13T19:57:27Z||2019-03-14T08:15:06Z",,"2018","2019-03-14",,"application/pdf","10.3929/ethz-b-000331207",,,,,"http://hdl.handle.net/20.500.11850/331207","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Molecular Characterisation of Natural Organic Matter in Lacustrine Systems","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::560 - Paleontology, paleozoology||DDC - DDC::5 - Science::550 - Earth sciences",,"2019-03-13T19:57:46Z",,,,,,"yes",,,,,,,,,,,,"25281",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","03328","03328",,,,"Zurich","published",,,,,,,,,,,,,,,"2019-03-14T08:15:16Z","2023-02-06T16:56:27Z","true","177 p.","FORM",,,,
"289553","20.500.11850/10","Müller, Emanuel||Bouchet, Sylvain||von Gunten, Urs||Winkel, Lenny H.E.",,,,,,,,"2019-04-09T12:40:19Z","2019-01-29T20:01:53Z||2019-04-09T12:40:19Z",,"2018",,,,,,,,,"http://hdl.handle.net/20.500.11850/321142","en","Swiss Academy of Sciences",,,,"Reactions between hypobromous acid, organic sulfur species and dissolved organic matter in marine waters","Other Conference Item","Metadata only","Abstract Volume 16th Swiss Geoscience Meeting, Bern 30th November - 1st December 2018, A Habitable Planet",,,"2019-01-29T20:02:10Z",,,,,,"yes","16th Swiss Geoscience Meeting (SGM 2018)","November 30 - December 1, 2018","Bern, Switzerland",,,,,,,,,,,"https://geoscience-meeting.ch/sgm2018/downloads/",,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03933 - Winkel, Lenny / Winkel, Lenny","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03933 - Winkel, Lenny / Winkel, Lenny","03933","03933","Poster number: P 19.6.","585","585","S.l.","published",,,,,,,,,,,,,,,"2019-04-09T12:40:32Z","2023-02-06T17:01:02Z","true",,"FORM",,,,
"289574","20.500.11850/10","Müller, Emanuel||Bouchet, Sylvain||von Gunten, Urs||Winkel, Lenny H.E.",,,,,,,,"2019-04-09T13:22:38Z","2019-01-29T19:56:31Z||2019-04-09T13:22:38Z",,"2018",,,,,,,,,"http://hdl.handle.net/20.500.11850/321141","en","ETH Zürich",,,,"A new dominant sink for marine DMS","Other Conference Item","Metadata only","IBP PhD Congress Poster Abstracts 2018",,,"2019-01-29T19:56:44Z",,,,,,"yes","11th IBP PhD Congress","April 6, 2018","Zurich, Switzerland",,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03933 - Winkel, Lenny / Winkel, Lenny","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03933 - Winkel, Lenny / Winkel, Lenny","03933","03933",,"22","22","Zürich","published",,,,,,,,,,,,,,,"2019-04-09T13:22:43Z","2023-02-06T17:01:07Z","true",,"FORM",,,,
"236457","20.500.11850/3","van Dijk, Joep||Fernandez, Alvaro||Müller, Inigo A.||Lever, Mark A.||Bernasconi, Stefano M.",,,,,,,,"2018-05-28T08:27:09Z","2018-05-28T08:27:09Z",,"2018-01-01","2017-10-18",,,,,"0016-7037||1872-9533","http://hdl.handle.net/20.500.11850/207215||http://hdl.handle.net/20.500.11850/266060","10.1016/j.gca.2017.10.009","http://hdl.handle.net/20.500.11850/266147","en","Elsevier",,,"Oxygen isotope fractionation||Siderite||Ambient temperature","Oxygen isotope fractionation  in the siderite-water system between 8.5 and 62°C","Journal Article","Metadata only",,,,"2017-11-12T04:17:36Z",,,,,,"yes",,,,,,,"Clumped Isotope Thermometry in burial diagenetic systems - part 2: new constraints on the kinetics of 13C-18O bond reordering from contact metamorphic aureoles of magmatic intrusions||Petrology and kinetics of igneous systems","160046||156408||160046||156408||160046||156408","10.13039/501100001711||10.13039/501100001711||10.13039/501100001711||10.13039/501100001711||10.13039/501100001711||10.13039/501100001711","SNF||SNF||SNF||SNF||SNF||SNF","Projektförderung in Mathematik, Natur- und Ingenieurwissenschaften (Abteilung II)||Projektförderung in Mathematik, Natur- und Ingenieurwissenschaften (Abteilung II)||Projektförderung in Mathematik, Natur- und Ingenieurwissenschaften (Abteilung II)||Projekte MINT",,"85032689226",,"000416502300031","Geochim. Cosmochim. Acta",,"Geochimica et Cosmochimica Acta","220","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02704 - Geologisches Institut / Geological Institute::09601 - Stoll, Heather / Stoll, Heather::08806 - Bernasconi, Stefano (Tit.-Prof.)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02704 - Geologisches Institut / Geological Institute::09601 - Stoll, Heather / Stoll, Heather||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::09496 - Lever, Mark A. (ehemalig) / Lever, Mark A. (former)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02704 - Geologisches Institut / Geological Institute::09601 - Stoll, Heather / Stoll, Heather||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::09496 - Lever, Mark A. (ehemalig) / Lever, Mark A. (former)","08806||09601||09496","09601||09496",,"551","535","Amsterdam","published",,,,,,,,,,,,,,,"2018-05-28T08:27:11Z","2023-02-06T15:32:19Z","true",,"FORM||SCOPUS",,,,
"258157","20.500.11850/3","Geilert, Sonja||Hensen, Christian||Schmidt, Mark||Liebetrau, Volker||Scholz, Florian||Doll, Mechthild||Deng, Longhui||Fiskal, Annika||Lever, Mark A.||Su, Chih-Chieh||Schloemer, Stefan||Sarkar, Sudipta||Thiel, Volker||Berndt, Christian",,,,,,,,"2018-10-15T13:33:26Z","2018-10-12T14:43:12Z||2018-10-15T13:33:26Z",,"2018","2018-09-27","Magmatic sill intrusions into organic-rich sediments cause the release of thermogenic CH4 and CO2. Pore fluids from the Guaymas Basin (Gulf of California), a sedimentary basin with recent magmatic activity, were investigated to constrain the link between sill intrusions and fluid seepage as well as the timing of sill-induced hydrothermal activity. Sampling sites were close to a hydrothermal vent field at the northern rift axis and at cold seeps located up to 30km away from the rift. Pore fluids close to the active hydrothermal vent field showed a slight imprint by hydrothermal fluids and indicated a shallow circulation system transporting seawater to the hydrothermal catchment area. Geochemical data of pore fluids at cold seeps showed a mainly ambient diagenetic fluid composition without any imprint related to high temperature processes at greater depth. Seep communities at the seafloor were mainly sustained by microbial methane, which rose along pathways formed earlier by hydrothermal activity, driving the anaerobic oxidation of methane (AOM) and the formation of authigenic carbonates.  Overall, our data from the cold seep sites suggest that at present, sill-induced hydrothermalism is not active away from the ridge axis, and the vigorous venting of hydrothermal fluids is restricted to the ridge axis. Using the sediment thickness above extinct conduits and carbonate dating, we calculated that deep fluid and thermogenic gas flow ceased 28 to 7kyr ago. These findings imply a short lifetime of hydrothermal systems, limiting the time of unhindered carbon release as suggested in previous modeling studies. Consequently, activation and deactivation mechanisms of these systems need to be better constrained for the use in climate modeling approaches.","application/pdf","10.3929/ethz-b-000295468",,"1726-4170||1726-4170",,"10.5194/bg-15-5715-2018","http://hdl.handle.net/20.500.11850/295468","en","Copernicus","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"On the formation of hydrothermal vents and cold seeps in the Guaymas Basin, Gulf of California","Journal Article","Open access",,,,"2018-10-12T14:43:16Z",,,,,,"yes",,,,,,,,,,,,,"85054181017",,"000445782700001",,"18","Biogeosciences","15","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::09496 - Lever, Mark A. (ehemalig) / Lever, Mark A. (former)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::09496 - Lever, Mark A. (ehemalig) / Lever, Mark A. (former)","09496","09496",,"5731","5715","Göttingen","published",,,,,,,,,,,"10.5194/bg-15-5715-2018-supplement",,,,"2018-10-15T13:35:47Z","2023-02-06T16:02:20Z","true",,"WOS",,,"publishedVersion",
"258309","20.500.11850/3","Winton, R. Scott||Ocampo-Peñuela, Natalia||Cagle, Nicolette",,,,,,,,"2018-10-16T08:52:49Z","2018-03-11T01:48:31Z||2018-03-22T17:42:34Z||2018-10-16T08:52:49Z",,"2018","2018-01-04","Bird collisions with windows are an important conservation concern. Efficient mitigation efforts should prioritize retrofitting sections of glass exhibiting the highest mortality of birds. Most collision studies, however, record location meta-data at a spatial scale too coarse (i.e., compass direction of facing façade) to be useful for large buildings with complex geometries. Through spatial analysis of three seasons of survey data at a large building at a university campus, we found that GPS data were able to identify collision hotspots while compass directions could not. To demonstrate the broad applicability and utility of this georeferencing approach, we identified collision hotspots at two additional urban areas in North America. The data for this latter exercise were collected via the citizen science database, iNaturalist, which we review for its potential to generate the georeferenced data necessary for directing building retrofits and mitigating a major source of anthropogenic bird mortality.","application/pdf","10.3929/ethz-b-000248948",,"2167-8359",,"10.7717/peerj.4215","http://hdl.handle.net/20.500.11850/248948","en","PeerJ","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Bird window collisions||Citizen science||Georeferencing||Bird conservation||Urban ecology","Geo-referencing bird-window collisions for targeted mitigation","Journal Article","Open access",,,,"2018-03-11T01:49:04Z",,,,,,"yes",,,,,,,,,,,,,,,"000419200900008","PeerJ","1","PeerJ","6","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","03328||03723","03328||03723",,,"e4215","London","published",,,,,,,,,,,,,,,"2018-08-03T05:40:03Z","2023-02-06T16:02:33Z","true",,"WOS",,,"publishedVersion",
"234920","20.500.11850/16","Kamali, Bahareh",,,,,,,"Wehrli, Bernhard||Yang, Hong||Abbaspour, Karim C.||Siebert, Stefan","2018-05-14T06:48:19Z","2018-05-13T10:38:34Z||2018-05-14T06:48:19Z",,"2018",,,"application/pdf","10.3929/ethz-b-000263959",,,,,"http://hdl.handle.net/20.500.11850/263959","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Application of a Spatially Explicit Biophysical Crop Model to Assess Drought Impacts on Crop Yield and Crop-Drought Vulnerability in Sub-Saharan Africa","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture",,"2018-05-13T10:38:35Z",,,,,,"yes",,,,,,,,,,,,"24764",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","03328","03328",,,,"Zurich","published",,,,,,,,,,,,,,,"2018-05-14T06:48:34Z","2023-02-06T15:30:12Z","true","165 p.","FORM",,,,
"374720","20.500.11850/31","Frischknecht, Martin",,,,,,,,"2020-11-04T12:52:42Z","2018-02-08T13:29:43Z||2018-02-19T06:57:37Z||2018-02-19T19:20:26Z||2018-02-20T08:15:32Z||2018-03-27T09:35:50Z||2018-03-27T11:31:57Z||2018-03-27T13:29:31Z||2018-03-27T14:07:47Z||2018-04-05T06:35:00Z||2018-07-16T12:12:50Z||2018-07-16T12:46:43Z||2019-05-07T13:51:36Z||2020-11-04T12:52:42Z",,"2018","2018-02-19",,"application/pdf||application/netcdf||application/octet-stream","10.3929/ethz-b-000239553",,,,,"http://hdl.handle.net/20.500.11850/239553","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Research Data supporting ""Origin, Transformation and Fate: The three-dimensional biological pump in the California Current System""","Dataset","Open access",,,,"2018-02-08T13:29:44Z",,"indefinite","292278994-08-17T07:12:55Z",,,"yes",,,,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03731 - Gruber, Nicolas / Gruber, Nicolas","03731","03731",,,,"Zurich","published",,,,,,,,,,"handle/20.500.11850/304512",,,,,"2020-02-15T18:53:51Z","2023-02-06T20:45:58Z","true","14.278 GB","FORM",,,,
"343831","20.500.11850/16","Guggenheim, Carole",,,,,,,"Wehrli, Bernhard||Bürgmann, Helmut||Sigg, Laura||Ackermann, Martin","2020-04-15T07:58:07Z","2019-04-14T15:58:12Z||2019-04-15T06:16:45Z||2019-04-15T09:15:46Z||2019-04-15T09:20:51Z||2020-04-15T07:58:07Z",,"2018","2019-04-15",,"application/pdf","10.3929/ethz-b-000337932",,,,,"http://hdl.handle.net/20.500.11850/337932","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"The Role of Copper for Methane-Oxidizing Bacteria in Lakes","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::570 - Life sciences||DDC - DDC::5 - Science::500 - Natural sciences",,"2019-04-14T15:58:19Z","2020-04-15",,,,,"yes",,,,,,,,,,,,"25338",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)","03328","03328",,,,"Zurich","published",,,,,,,,,,,,,"10.3929/ethz-b-000334531",,"2019-04-15T09:16:42Z","2023-02-06T18:32:16Z","true","172 p.","FORM",,,,
"412968","20.500.11850/4","Di Guardo, Antonio||Gouin, Todd||MacLeod, Matthew||Scheringer, Martin",,,,,,,,"2021-07-30T10:38:48Z","2018-02-10T04:16:28Z||2018-02-20T15:30:37Z||2018-02-20T15:36:10Z||2019-12-12T14:59:14Z||2019-12-12T15:01:07Z||2021-07-30T10:38:48Z",,"2018-01","2017-12-20","Environmental fate and exposure models are a powerful means to integrate information on chemicals, their partitioning and degradation behaviour, the environmental scenario and the emissions in order to compile a picture of chemical distribution and fluxes in the multimedia environment. A 1995 pioneering book, resulting from a series of workshops among model developers and users, reported the main advantages and identified needs for research in the field of multimedia fate models. Considerable efforts were devoted to their improvement in the past 25 years and many aspects were refined; notably the inclusion of nanomaterials among the modelled substances, the development of models at different spatial and temporal scales, the estimation of chemical properties and emission data, the incorporation of additional environmental media and processes, the integration of sensitivity and uncertainty analysis in the simulations. However, some challenging issues remain and require research efforts and attention: the need of methods to estimate partition coefficients for polar and ionizable chemical in the environment, a better description of bioavailability in different environments as well as the requirement of injecting more ecological realism in exposure predictions to account for the diversity of ecosystem structures and functions in risk assessment. Finally, to transfer new scientific developments into the realm of regulatory risk assessment, we propose the formation of expert groups that compare, discuss and recommend model modifications and updates and help develop practical tools for risk assessment.","application/pdf","10.3929/ethz-b-000239877",,"2050-7887||2050-7895",,"10.1039/c7em00568g","http://hdl.handle.net/20.500.11850/239877","en","Royal Society of Chemistry","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Environmental fate and exposure models: advances and challenges in 21st century chemical risk assessment","Review Article","Open access",,,,"2018-02-10T04:16:33Z",,,,,,"yes",,,,,,,,,,,,,"85041220203",,"000423485500007","Environ Sci Process Impacts","1","Environmental Science: Processes & Impacts","20","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02020 - Dep. Chemie und Angewandte Biowiss. / Dep. of Chemistry and Applied Biosc.::02516 - Inst. f. Chemie- und Bioingenieurwiss. / Inst. Chemical and Bioengineering::03402 - Hungerbühler, Konrad (emeritus) / Hungerbühler, Konrad (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02020 - Dep. Chemie und Angewandte Biowiss. / Dep. of Chemistry and Applied Biosc.::02516 - Inst. f. Chemie- und Bioingenieurwiss. / Inst. Chemical and Bioengineering::03402 - Hungerbühler, Konrad (emeritus) / Hungerbühler, Konrad (emeritus)","03402||03850","03850||03402",,"71","58","Cambridge","published",,,,,,,,,,,,,,"true","2018-02-20T15:36:14Z","2023-02-06T22:17:53Z","true","14 p.","SCOPUS",,,"publishedVersion",
