id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.researchGroup,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isSupplementedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"116778","20.500.11850/8","Poteko, Jernej||Schrade, Sabine||Zähner, Michael||Steiner, Beat||Keck, Margret||Mohn, Joachim||Zeyer, Kerstin||Schwarm, Angela||Kreuzer, Michael||Schick, Matthias","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:34:00Z","2017-06-12T06:34:00Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116811","de","ETH Zürich, Institut für Agrarwisenschaften",,,,"Neuer Emissionsversuchsstall für Milchvieh zur Quantifizierung von NH3- und Treibhausgas-Minderungsmassnahmen auf Herdenniveau",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet: Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:34:08Z",,"pub:178698",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546ccb6fd53361","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"131","129","Zürich","published",,,,,,,,"2017-07-17T12:12:12Z","2022-03-28T14:56:35Z","true",,"ECIT",,,
"116776","20.500.11850/8","Terranova, Melissa||Wolter, Michael||Kreuzer, Michael||Braun, Ulrich||Schwarm, Angela","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:33:59Z","2017-06-12T06:33:59Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116809","de","ETH Zürich, Institut für Agrarwisenschaften",,,,"In vitro-Screening von wirkstoffreichen europäischen Pflanzen hinsichtlich positiver Effekte auf die Pansenfermentation",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet: Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:34:08Z",,"pub:178696",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546cc0b5641999","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"118","116","Zürich","published",,,,,,,,"2017-07-15T07:26:01Z","2022-03-28T14:56:33Z","true",,"ECIT",,,
"116777","20.500.11850/8","Madsen, Johannes G.||Kreuzer, Michael||Bee, Giuseppe","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:33:59Z","2017-06-12T06:33:59Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116810","en","ETH Zürich, Institut für Agrarwisenschaften",,,,"Does early artificial rearing and milk replacer supplementation with L-carnitine and L-arginine affect post-weaning growth of pigs?",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet: Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:34:08Z",,"pub:178697",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546cc655b50479","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"121","119","Zürich","published",,,,,,,,"2017-07-17T12:13:20Z","2022-03-28T14:56:34Z","true",,"ECIT",,,
"116779","20.500.11850/8","Sutter, Franz||Schwarm, Angela||Kreuzer, Michael","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:34:01Z","2017-06-12T06:34:01Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116812","de","ETH Zürich, Institut für Agrarwisenschaften",,,,"Stickstoff- und Methanemission von Kühen mit einer APD-Mangelration in der Startphase",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet: Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:34:08Z",,"pub:178699",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546cd17aa81045","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"133","132","Zürich","published",,,,,,,,"2017-07-14T22:24:05Z","2022-03-28T14:56:36Z","true",,"ECIT",,,
"116754","20.500.11850/9","Schrade, Sabine||Poteko, Jernej||Zähner, Michael||Steiner, Beat||Keck, Margret||Mohn, Joachim||Zeyer, Kerstin||Kreuzer, Michael||Schwarm, Angela",,,,"2017-06-12T06:33:23Z","2017-06-12T06:33:23Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/116787","en","Greenhouse Gas and Animal Agriculture Conference (GGAA 2016)",,,,"Novel experimental dairy housing for quantifying methane and ammonia emission abatement strategies under entire herd conditions",,"Conference Poster","Metadata only","GGAA2016 : 6th Greenhouse Gas and Animal Agriculture Conference : Program Book",,"2017-06-12T06:34:08Z",,"pub:178674",,"yes","6th Greenhouse Gas and Animal Agriculture Conference (GGAA 2016)","February 14-18, 2016","Melbourne, Australia",,,,,,,"imp5936546c5bb7585382",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"59","58","Melbourne","published",,,,,,,,"2017-07-17T12:11:47Z","2022-03-28T14:56:18Z","true",,"ECIT",,,
"116757","20.500.11850/9","Grandl, Florian||Schwarm, Angela||Zeitz, Johanna O.||Clauss, Marcus||Furger, Marisa||Kreuzer, Michael",,,,"2017-06-12T06:33:26Z","2017-06-12T06:33:26Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/116790","en","Greenhouse Gas and Animal Agriculture Conference (GGAA 2016)",,,,"Age-related changes in methane emissions of lactating cows fed forage-based diets",,"Conference Poster","Metadata only","GGAA2016 : 6th Greenhouse Gas and Animal Agriculture Conference : Program Book",,"2017-06-12T06:34:08Z",,"pub:178677",,"yes","6th Greenhouse Gas and Animal Agriculture Conference (GGAA 2016)","February 14-18, 2016","Melbourne, Australia",,,,,,,"imp5936546c622d422066",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"85","84","Melbourne","published",,,,,,,,"2017-07-14T22:18:22Z","2022-03-28T14:56:19Z","true",,"ECIT",,,
"116759","20.500.11850/9","Soliva, Carla||Kunz, Carmen||Leiber, Florian||Kreuzer, Michael",,,,"2017-06-12T06:33:28Z","2017-06-12T06:33:28Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/116792","en","Greenhouse Gas and Animal Agriculture Conference (GGAA 2016)",,,,"Comparision of different phenols in their potential to mitigate in vitro methanogenesis of ruminal microbes",,"Conference Poster","Metadata only","GGAA2016 : 6th Greenhouse Gas and Animal Agriculture Conference : Program Book",,"2017-06-12T06:34:08Z",,"pub:178679",,"yes","6th Greenhouse Gas and Animal Agriculture Conference (GGAA 2016)","February 14-18, 2016","Melbourne, Australia",,,,,,,"imp5936546c665c678350",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"102","102","Melbourne","published",,,,,,,,"2017-07-17T12:12:13Z","2022-03-28T14:56:20Z","true",,"ECIT",,,
"196903","20.500.11850/16","Marton, Silvia M.R.R.",,,"Gaillard, Gérard||Kreuzer, Michael","2017-11-22T12:06:46Z","2017-06-12T15:19:00Z||2017-08-10T06:36:48Z||2017-10-04T08:30:00Z||2017-11-22T12:06:46Z","2016","2016",,"application/pdf","10.3929/ethz-a-010778177",,,,,"http://hdl.handle.net/20.500.11850/122231","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","MILCHWIRTSCHAFTSBETRIEBE + MILCHPRODUZENTEN (LANDWIRTSCHAFTLICHE BETRIEBSFÜHRUNG)||AGRICULTURAL COOPERATIVES + AGRICULTURAL COOPERATION + GROUP FARMING (AGRICULTURAL MANAGEMENT)||LANDWIRTSCHAFTLICHE GENOSSENSCHAFTEN + LANDWIRTSCHAFTLICHE KOOPERATION + LANDWIRTSCHAFTLICHE BETRIEBSGEMEINSCHAFTEN (LANDWIRTSCHAFTLICHE BETRIEBSFÜHRUNG)||HILL FARMING + MOUNTAIN FARMING (AGRICULTURAL MANAGEMENT)||LANDWIRTSCHAFT UND UMWELT||AGRICULTURE AND ENVIRONMENT||AUFZUCHT UND PFLEGE VON JUNGTIEREN (TIERZUCHT)||REARING AND CARE OF YOUNG ANIMALS (ANIMAL BREEDING)||ÖKOBILANZEN + ÖKOLOGISCHE BUCHHALTUNG (UMWELTSCHUTZ)||DAIRY FARMS + MILK PRODUCERS (AGRICULTURAL MANAGEMENT)||BERGLANDWIRTSCHAFT (LANDWIRTSCHAFTLICHE BETRIEBSFÜHRUNG)||ECOLOGICAL LIFE-CYCLE ASSESSMENT + ENVIRONMENTAL ACCOUNTING (ENVIRONMENTAL PROTECTION)","Optimising dairy production systems through supra-regional collaboration between farms in the lowland and mountain regions",,"Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture||DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture","2017-06-12T15:20:40Z","2017-11-14","pub:184516","eth:49910","yes",,,,,,,,,"23718","imp593654d6c045859422||imp59366ba07067f70157","010778177",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428||02350","03428",,,,"Zürich","published",,,,,,,,"2017-07-13T09:06:02Z","2022-03-28T18:19:32Z","true","1 Band","ECOL||ECIT",,,
"421540","20.500.11850/3","Nagelmüller, Sebastian||Kirchgessner, Norbert||Yates, Steven||Hiltpold, Maya||Walter, Achim",,,,"2021-10-15T09:38:25Z","2017-06-12T03:57:18Z||2021-10-15T09:37:30Z||2021-10-15T09:38:25Z","2016","2016-01-27","Leaf growth in monocot crops such as wheat and barley largely follows the daily temperature course, particularly under cold but humid springtime field conditions. Knowledge of the temperature response of leaf extension, particularly variations close to the thermal limit of growth, helps define physiological growth constraints and breeding-related genotypic differences among cultivars. Here, we present a novel method, called ‘Leaf Length Tracker’ (LLT), suitable for measuring leaf elongation rates (LERs) of cereals and other grasses with high precision and high temporal resolution under field conditions. The method is based on image sequence analysis, using a marker tracking approach to calculate LERs. We applied the LLT to several varieties of winter wheat (Triticum aestivum), summer barley (Hordeum vulgare), and ryegrass (Lolium perenne), grown in the field and in growth cabinets under controlled conditions. LLT is easy to use and we demonstrate its reliability and precision under changing weather conditions that include temperature, wind, and rain. We found that leaf growth stopped at a base temperature of 0°C for all studied species and we detected significant genotype-specific differences in LER with rising temperature. The data obtained were statistically robust and were reproducible in the tested environments. Using LLT, we were able to detect subtle differences (sub-millimeter) in leaf growth patterns. This method will allow the collection of leaf growth data in a wide range of future field experiments on different graminoid species or varieties under varying environmental or treatment conditions.","application/pdf","10.3929/ethz-b-000115003",,"1460-2431||0022-0957",,"10.1093/jxb/erw003","http://hdl.handle.net/20.500.11850/115003","en","Oxford University Press","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","Field conditions||Leaf elongation||Low temperature||Marker tracking||Monocotyledons||Phenotyping||Plant growth","Leaf Length Tracker: A novel approach to analyse leaf elongation close to the thermal limit of growth in the field",,"Journal Article","Open access",,,"2017-06-12T03:59:11Z",,"pub:176813",,"yes",,,,,,,,,,"imp5936544aae33169329","000049325","84962911036",,"000372981800026","J. Exp. Bot.","6","Journal of Experimental Botany","67","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03894 - Walter, Achim / Walter, Achim||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03969 - Studer, Bruno / Studer, Bruno","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03894 - Walter, Achim / Walter, Achim||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03969 - Studer, Bruno / Studer, Bruno","03894||03969","03894||03969","It was possible to publish this article open access thanks to a Swiss National Licence with the publisher.","1906","1897","Oxford","published",,,,,,,,"2017-07-15T01:22:28Z","2022-03-29T14:16:08Z","true",,"ECIT",,"publishedVersion",
"426542","20.500.11850/3","Catacora-Vargas, Georgina||Llanque Zonta, Aymara||Jacobi, Johanna||Delgado Burgoa, Freddy",,,,"2021-11-23T14:45:17Z","2021-11-22T13:23:32Z||2021-11-23T14:45:17Z","2016",,"La soberanía alimentaria es una concepción integral y sistémica de implementación y análisis de las dinámicas productivo-alimentarias. Sus postulados se resumieron en diez parámetros con los que se analizaron cualitativamente tres sistemas alimentarios del Departamento de Santa Cruz en Bolivia: agroindustrial, indígena y agroecológico. El sistema agroindustrial reveló las menores contribuciones a la soberanía alimentaria, mientras que en el agroecológico, los aportes son más claros y avanzados. A pesar de estas diferencias, el sistema agroindustrial es el más dominante y expansivo, particularmente sobre el indígena. Los hallazgos levantan preguntas sobre los conflictos entre los sistemas alimentarios agroindustrial e  indígena con la soberanía alimentaria en las condiciones actuales.","application/pdf","10.3929/ethz-b-000516352",,"1806-6755",,"10.47946/rnera.v0i32.4796","http://hdl.handle.net/20.500.11850/516352","es","Universidade Estadual Paulista","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Soberanía y seguridad||sistema alimentario||Bolivia||Sovereignty and security||food system","Soberanía alimentaria: reflexiones a partir de diferentes sistemas alimentarios de Santa Cruz, Bolivia","Soberania alimentar: reflexões a partir de diferentes sistemas alimentares de  Santa Cruz, Bolívia||Food sovereignty: reflections from different food systems in Santa Cruz,  Bolivia","Journal Article","Open access",,,"2021-11-22T13:23:38Z",,,,"no",,,,,,,,,,,,,,,,"19","Revista NERA","32","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::09748 - Jacobi, Johanna / Jacobi, Johanna",,"09748",,,"194","170","São Paulo","published",,,,,,,,"2021-11-23T14:45:26Z","2022-03-29T16:07:20Z","true",,"FORM",,"publishedVersion",
"426457","20.500.11850/14","Delgado, Freddy||Rist, Stephan||Jacobi, Johanna||Delgado, Mayra","Delgado, Freddy||Rist, Stephan",,,"2021-11-23T08:03:16Z","2021-11-22T13:34:27Z||2021-11-23T08:03:16Z","2016",,,,,"978-99954-1-728-4",,,,"http://hdl.handle.net/20.500.11850/516358","es","AGRUCO",,,,"Desde nuestras ciencias al diálogo intercientífico para la sustentabilidad  alimentaria y el desarrollo sustentable",,"Book Chapter","Metadata only","Ciencias, diálogo de saberes  y transdisciplinariedad. Aportes teórico metodológicos para la sustentabilidad alimentaria y del desarrollo",,"2021-11-22T13:34:35Z",,,,"no",,,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::09748 - Jacobi, Johanna / Jacobi, Johanna",,"09748",,,"377","333","Cochabamba","published",,,"10.7892/boris.91487",,,,,"2021-11-23T08:03:33Z","2022-03-29T16:06:44Z","true",,"FORM",,,
