id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.identifier.arxiv,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.isCitedBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit
"108327","20.500.11850/10","Bakker, Maarten||N. Lane, Stuart||Costa, Anna||Molnar, Peter",,,"2017-06-11T21:55:17Z","2017-06-11T21:55:17Z","2015",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/108360","en","Copernicus",,,,"Controls on flood and sediment wave propagation","Other Conference Item","Metadata only",,,"2017-06-11T21:55:53Z",,"pub:169316",,"yes","EGU General Assembly 2015","April 12-17, 2015","Vienna, Austria",,,"imp593653cd316a846210",,,,,"GRA",,"Geophysical Research Abstracts","17","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2015-11166","Katlenburg-Lindau","published",,,,,,,,"2017-07-14T14:38:59Z","2020-02-14T16:04:41Z","true","1 p.","ECIT",,,
"263800","20.500.11850/16","Zöllig, Hanspeter",,"Morgenroth, Eberhard||Udert, Kai M.||Botte, Gerardine G.","2018-11-14T07:24:27Z","2017-06-11T20:30:30Z||2017-08-24T08:33:29Z||2017-12-05T11:02:08Z||2018-11-14T07:24:27Z","2015","2015-11-12",,"application/pdf","10.3929/ethz-a-010549050",,,,,"http://hdl.handle.net/20.500.11850/106203","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","HARN (PHYSIOLOGIE)||ORGANIC CONSTITUENTS OF WASTEWATER||URINE (PHYSIOLOGY)||ORGANISCHE BESTANDTEILE IM ABWASSER||ELEKTRODEN + DIAPHRAGMEN (ELEKTROCHEMIE)||ELECTROCHEMICAL WASTEWATER TREATMENT||ELEKTROCHEMISCHE ABWASSERBEHANDLUNG||ELECTRODES + DIAPHRAGMS (ELECTROCHEMISTRY)","Electrolysis for the Treatment of Stored Source-Separated Urine","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::624 - Civil engineering||DDC - DDC::5 - Science::540 - Chemistry","2017-06-11T20:30:53Z","2018-11-12","pub:166171","eth:48254","yes",,,,,"22854","imp593653a24593937138||imp59366b80729cb95917","010549050",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","02115||03832","03832",,,,"Zurich","published",,,,,,,,"2017-07-18T10:53:52Z","2018-11-14T07:24:37Z","true","163 p.","ECOL||ECIT",,,
"108508","20.500.11850/10","Molnar, Peter||Paschalis, Anthanasios||Fatichi, Simone||Burlando, Paolo",,,"2017-06-11T22:01:54Z","2017-06-11T22:01:54Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/108541","en","IUGG",,,,"On the reproduction of correlation structure and extremes at high temporal resolutions by stochastic precipitation disaggregation models","Other Conference Item","Metadata only",,,"2017-06-11T22:02:43Z",,"pub:169524",,"yes","26th IUGG IAHS Assembly","June 22 - July 2, 2015","Prague, Czech Republic",,,"imp593653d0c581c87140",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on 24 June 2015.",,,"Prag","unpublished",,,,,,,,"2017-07-12T21:23:35Z","2020-02-14T16:06:01Z","true",,"ECIT",,,
"98281","20.500.11850/4","Bruinink, Arie||Wang, Jing||Wick, Peter",,,"2017-06-11T16:14:19Z","2017-06-11T16:14:19Z","2015",,,,,,"0340-5761||1432-0738",,"10.1007/s00204-015-1460-6","http://hdl.handle.net/20.500.11850/98314","en","Springer",,,"Agglomeration||Nanoparticles||Toxicity||Translocation||Uptake","Effect of particle agglomeration in nanotoxicology","Review Article","Metadata only",,,"2017-06-11T16:14:39Z",,"pub:153771",,"yes",,,,,,"imp593652f22120947251","000017120","84939949718",,"000352717600002","Arch. toxicol.","5","Archives of Toxicology","89","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","03887","03887","Received 2 December 2014, Accepted 8 January 2015.","675","659","Berlin","published",,,,,,,,"2017-07-12T20:21:59Z","2021-02-14T12:40:53Z","true",,"ECIT",,,
"259193","20.500.11850/16","Del Giudice, Dario",,"Morgenroth, Eberhard||Rieckermann, Jörg||Reichert, Peter||Albert, Carlo||Nowak, Wolfgang","2018-10-19T06:54:24Z","2017-06-11T21:41:20Z||2017-08-23T13:55:51Z||2017-11-23T10:42:43Z||2018-10-19T06:54:24Z","2015","2015-10-20",,"application/pdf","10.3929/ethz-a-010536371",,,,,"http://hdl.handle.net/20.500.11850/107949","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","FEHLERRECHNUNG + AUSWERTUNG + INTERPRETATION (PHYSIK)||HYDROSPHERE + HYDROLOGY + WATER||FALLSTUDIEN (DOKUMENTENTYP)||CASE STUDIES (DOCUMENT TYPE)||DATA EVALUATION + ERROR CALCULATION (PHYSICS)||HYDROLOGISCHE MODELLE + HYDROLOGISCHE MODELLRECHNUNG||STOCHASTIC MODELS + STOCHASTIC SIMULATION (PROBABILITY THEORY)||STOCHASTISCHE MODELLE + STOCHASTISCHE SIMULATION (WAHRSCHEINLICHKEITSRECHNUNG)||HYDROSPHÄRE + HYDROLOGIE + WASSER||HYDROLOGICAL MODELS + MATHEMATICAL MODELLING IN HYDROLOGY||HYDROLOGISCHE VORHERSAGE, PROGNOSE||HYDROLOGICAL FORECASTING","Improving output and input statistical error descriptions in urban hydrological modeling","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::550 - Earth sciences","2017-06-11T21:42:07Z","2018-10-20","pub:168715","eth:48165","yes",,,,,"22875","imp59366b7eb4cbf74565||imp593653c54efb313132","010536371",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989||03832","03832||03989",,,,"Zurich","published",,,,,,,,"2017-07-15T18:51:51Z","2018-10-19T06:54:45Z","true","202 p.","ECOL||ECIT",,,
"109308","20.500.11850/9","Peleg, Nadav||Shamir, Eylon||Konstantine, Georgakakos||Morin, Efrat",,,"2017-06-11T22:37:54Z","2017-06-11T22:37:54Z","2015",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/109341","en","Copernicus",,,,"Assessing hydrological regime sensitivity to climate change in a convective rainfall environment: a case study of medium-sized eastern Mediterranean catchments","Conference Poster","Metadata only",,,"2017-06-11T22:38:26Z",,"pub:170416",,"yes","EGU General Assembly 2015","April 12-17, 2015","Vienna, Austria",,,"imp593653e09b42318564",,,,,"GRA",,"Geophysical Research Abstracts","17","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2015-10777","Katlenburg-Lindau","published",,,,,,,,"2017-07-14T12:50:45Z","2018-11-02T21:19:02Z","true","1 p.","ECIT",,,
"108746","20.500.11850/9","Steiner, Jakob F.||Pellicciotti, Francesca",,,"2017-06-11T22:07:46Z","2017-06-11T22:07:46Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/108779","en","IGS",,,,"Variability of air temperature over a debris-covered glacier in the Nepalese Himalaya","Conference Poster","Metadata only",,,"2017-06-11T22:08:08Z",,"pub:169794",,"yes","IGS International Symposium on Glaciology in High-Mountain Asia","March 1-6, 2015","Kathmandu, Nepal",,,"imp593653d568f7981619",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,,"Kathmandu","unpublished",,,,,,,,"2017-07-18T17:43:42Z","2018-11-02T21:09:01Z","true",,"ECIT",,,
"239666","20.500.11850/16","Chomiak, Anna",,"Morgenroth, Eberhard||Derlon, Nicolas||Horn, Harald||Herzberg, Moshe","2018-06-18T11:18:09Z","2017-06-11T17:54:23Z||2017-08-18T13:43:03Z||2017-10-04T14:44:50Z||2018-06-18T11:18:09Z","2015","2015-06-15",,"application/pdf","10.3929/ethz-a-010453952",,,,,"http://hdl.handle.net/20.500.11850/101751","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","WASSERQUALITÄT (WASSERAUFBEREITUNG UND -VERSORGUNG)||OPTIMIERUNG (VERFAHRENSTECHNIK)||WATER TREATMENT PROCESSES + WATER TREATMENT INSTALLATIONS||WASSERAUFBEREITUNGSVERFAHREN + WASSERAUFBEREITUNGSANLAGEN||WATER QUALITY (WATER SUPPLY AND WATER TREATMENT)||MEMBRANE FILTERS + MEMBRANE SEPARATION + MEMBRANE PERMEATION (PROCESS ENGINEERING)||BIOFILMS + MICROBIAL MATS (MICROBIOLOGY)||ULTRA-FILTERS + ULTRA-FILTRATION (PROCESS ENGINEERING)||ULTRAFILTRATION + ULTRAFILTER (VERFAHRENSTECHNIK)||MEMBRANFILTER + MEMBRANTRENNUNG + MEMBRANPERMEATION (VERFAHRENSTECHNIK)||OPTIMIZATION/PROCESS ENGINEERING||BIOFILME + BAKTERIENRASEN (MIKROBIOLOGIE)","Influence of inorganic and organic matter in gravity driven membrane ultrafiltration","Doctoral Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::660 - Chemical engineering","2017-06-11T17:54:45Z","2018-06-15","pub:159711","eth:47799","yes",,,,,"22669","imp59366b780d21c75913||imp59365340626e255660","010453952",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832",,,,"Zurich","published",,,,,,,,"2017-07-25T10:59:17Z","2020-02-15T13:34:16Z","true","103 p.","ECOL||ECIT",,,
"108077","20.500.11850/8","Parrella, Giuseppe||Papathanassiou Kostas||Hajnsek, Irena",,,"2017-06-11T21:45:02Z","2017-06-11T21:45:02Z","2015",,,,,"978-1-4799-7929-5",,,"10.1109/IGARSS.2015.7327011","http://hdl.handle.net/20.500.11850/108110","en","IEEE",,,"SAR polarimetry||Scattering decomposition||Anisotropic propagation||Firn anisotropy||Ice sheets","3-D glacier subsurface characterization using SAR polarimetry","Conference Paper","Metadata only","2015 IEEE International Geoscience and Remote Sensing Symposium (IGARSS)",,"2017-06-11T21:45:10Z",,"pub:168894",,"yes","2015 IEEE International Geoscience and Remote Sensing Symposium (IGARSS 2015)","July 26-31, 2015","Milan, Italy",,,"imp593653c8a45cf73479",,"84962525592",,"000371696705073",,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"5223","5220","Piscataway, NJ","published",,,,,,,,"2017-07-12T20:39:57Z","2021-02-14T13:39:22Z","true",,"ECIT",,,
"108123","20.500.11850/18","Briner, Katja",,,"2017-06-11T21:47:19Z","2017-06-11T21:47:19Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/108156","en","EAWAG",,,,"Calibration of a UV-Vis spectrophotometer for simultaneous estimation of nitrate and nitrite in nitrified urine","Master Thesis","Metadata only",,,"2017-06-11T21:47:54Z",,"pub:168946",,"yes",,,,,,"imp593653c9723bf33488","010520679",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::01109 - Lehre Bau, Umwelt und Geomatik::01105 - SR Umweltingenieurwissenschaften::01131 - MSc Umweltingenieurwissenschaften / MSc Environmental Engineering||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::01109 - Lehre Bau, Umwelt und Geomatik::01105 - SR Umweltingenieurwissenschaften::01131 - MSc Umweltingenieurwissenschaften / MSc Environmental Engineering||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","01131||03832","01131||03832",,,,"Dübendorf","published",,,,,,,,"2017-07-17T08:08:30Z","2018-11-02T20:55:40Z","true","1 Band","ECIT",,,
"271031","20.500.11850/8","Mears, Lisa||Nørregård, Rasmus||Stocks, Stuart M.||Albaek, Mads O.||Sin, Gürkan||Gernaey, Krist V.||Villez, Kris",,,"2018-12-21T14:14:54Z","2017-06-11T21:42:00Z||2018-12-21T14:14:54Z","2015","2015-06-10",,,,,"1570-7946",,"10.1016/B978-0-444-63577-8.50123-6","http://hdl.handle.net/20.500.11850/108015","en","Elsevier",,,"Multivariate Data Analysis||Bioprocess||Process Optimisation","Multivariate analysis of industrial scale fermentation data.","Conference Paper","Metadata only",,,"2017-06-11T21:42:07Z",,"pub:168789",,"yes","12th International Symposium on Process Systems Engineering and 25th European Symposium on Computer Aided Process Engineering (2015)","May 31 – June 4, 2015","Copenhagen, Denmark",,,"imp593653c6c8d3c31386",,,,,,,"Computer Aided Chemical Engineering","37","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832",,"1672","1667","Amsterdam","published",,,,,,,,"2017-07-18T07:50:16Z","2021-02-15T03:11:59Z","true",,"ECIT",,,
"357457","20.500.11850/8","Thürlimann, Christian M.||Dürrenmatt, David J.||Villez, Kris","Gernaey, Krist V.||Huusom, Jakob K.||Rafiqul Gani",,"2020-07-22T07:13:47Z","2017-06-11T21:38:35Z||2020-07-22T07:13:47Z","2015","2015-06-10","Ammonium load based aeration control on biological wastewater treatment plants saves costs and enhances nitrogen removal. However, the need for maintenance intensive sensors hamper the controls application in practice. Alternatives, in the form of soft-sensors are broadly discussed in academia. A soft-sensor recently described in literature exploits the pH effects induced by biological oxidation. This concept is now further developed by means of qualitative trend analysis (QTA). Previously, the qualitative path estimation (QPE) algorithms was proposed as a fast and reliable QTA algorithm for batch process data analysis. It does not allow online application in continuous flow systems however. In this work, a modification of QPE, call qualitative state estimation (QSE), is proposed as a suitable algorithm for continuous-flow systems. Initial tests indicate that the QSE algorithms is a robust technique for extraction of relevant information in a full-scale environment. At the WWTP Hard in Winterthur, this resulted in cost-saving automation of the aeration system. This contribution summarizes these first results.",,,"978-0-444-63429-0||978-0-444-63576-1","1570-7946",,"10.1016/B978-0-444-63576-1.50116-3","http://hdl.handle.net/20.500.11850/107848","en","Elsevier",,,"Ammonia control||Biological wastewater treatment||Hidden Markov model||Kernel regression||Process monitoring","Evaluation of Qualitative Trend Analysis as a Tool for Automation","Conference Paper","Metadata only","12th International Symposium on Process Systems Engineering and 25th European Symposium on Computer Aided Process Engineering",,"2017-06-11T21:39:25Z",,"pub:168595",,"yes","12th International Symposium on Process Systems Engineering (PSE) and 25th European Symposium on Computer Aided Process Engineering (ESCAPE)","Copenhagen, Denmark","May 31 - June 4, 2015",,,"imp593653c36c90177398",,,,,,"Part C","Computer Aided Chemical Engineering","37","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832",,"2536","2531","Amsterdam","published",,,,,,,,"2017-07-15T16:30:44Z","2021-02-15T15:36:21Z","true",,"ECIT",,,
