id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.researcher,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.created,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.geolocation.placename,ethz.geolocation.pointlat,ethz.geolocation.pointlong,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.orcidWorkCode,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.continues,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isDocumentedBy,ethz.relation.isNewVersionOf,ethz.relation.isOriginalFormOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSourceOf,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"297869","20.500.11850/3","Ebi, Christian||Schaltegger, Fabian||Rüst, Andreas||Blumensaat, Frank",,,,,,"2019-06-19T17:03:34Z","2019-06-19T02:11:47Z||2019-06-19T17:03:34Z",,"2019","2019-04-30","Collecting precise real-time information on urban drainage system performance is essential to identify, predict, and manage critical loading situations, such as urban flash floods and sewer overflows. Although emerging low-power wireless communication techniques allow efficient data transfers with great above-ground performance, for underground or indoor applications in a large coverage range are difficult to achieve due to physical and topological limitations, particularly in dense urban areas. In this paper, we first discuss the range limitations of the LoRaWAN standard based on a systematic evaluation of a long-term operation of a sensor network monitoring in-sewer process dynamics. Analyses reveal an-on average-five-fold higher data packet loss for sub-surface nodes, which steadily grows with increasing distance to the gateway. Second, we present a novel LPWAN concept based on the LoRaR technology that enhances transmission reliability, efficiency, and flexibility in range-critical situations through meshed multi-hop routing and ensures a precise time-synchronization through optional GPS or DCF77 long-wave time signaling. Third, we illustrate the usefulness of the newly developed concept by evaluating the radio transmission performance for two independent full-scale field tests. Test results show that the synchronous LoRa mesh network approach clearly outperforms the standard LoRaWAN technique with regard to the reliability of packet delivery when transmitting from range-critical locations. Hence, the approach is expected to generally ease data collection from difficult-to-access locations such as underground areas.","application/pdf","10.3929/ethz-b-000348400",,"2169-3536",,"10.1109/ACCESS.2019.2913985","http://hdl.handle.net/20.500.11850/348400","en","IEEE","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/","Environmental engineering||Internet of Things||LoRaWAN||mesh networks||time-division multiple access||water pollution||wide area networks||wireless sensor networks||urban drainage","Synchronous LoRa Mesh Network to Monitor Processes in Underground Infrastructure",,"Journal Article","Open access",,,,"2019-06-19T02:11:50Z",,,,,"yes",,,,,,,,,,,,,,,,"000470254500001",,,"IEEE Access","7","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989",,"57677","57663","Piscataway, NJ","published",,,,,,,,,,,,,,,,"2019-06-19T17:03:53Z","2020-02-15T19:44:57Z","true",,"WOS",,,"publishedVersion",
"328001","20.500.11850/8","Russo, Stefania||Carbonaro, Nicola||Tognetti, Alessandro",,,"Carrozza, Maria Chiara||Micera, Silvestro||Pons, José L.",,,"2020-01-10T13:20:25Z","2020-01-09T13:47:02Z||2020-01-10T13:18:53Z||2020-01-10T13:20:25Z",,"2019","2018-10-14",,,,"978-3-030-01886-3||978-3-030-01887-0","2195-3562||2195-3562",,"10.1007/978-3-030-01887-0_3","http://hdl.handle.net/20.500.11850/388972","en","Springer",,,,"EIT-Based Tactile Sensing Patches for Rehabilitation and Human Machine Interaction",,"Conference Paper","Metadata only","Wearable Robotics: Challenges and Trends",,,"2020-01-09T13:47:10Z",,,,,"yes","4th International Symposium on Wearable Robotics (WeRob 2018)","October 16-20, 2018","Pisa, Italy",,,,,,,,,,,,,,,,"Biosystems & Biorobotics","22","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03832 - Morgenroth, Eberhard / Morgenroth, Eberhard","03832","03832",,"17","13","Heidelberg","published",,,,,,,,,,,,,,,,"2020-01-10T13:19:03Z","2020-01-10T13:20:35Z","true",,"FORM",,,,
"298860","20.500.11850/8","Gabella, Marco||Panziera, L.||Sideris, I.||Boscacci, M.||Wolfensberger, D.||Clementi, L.||Germann, U.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T13:31:49Z","2019-06-14T15:20:27Z||2019-06-17T20:09:39Z||2019-06-26T13:31:49Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347536",,,,,"http://hdl.handle.net/20.500.11850/347536","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Twelve years of operational real-time hourly precipitation estimation in the Alps: better performance of the radar-only and radar-gauge products in recent years",,"Conference Paper","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:20:33Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"48","43","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-26T13:31:58Z","2019-06-26T13:31:58Z","true","6 p.","FORM",,,,
"298857","20.500.11850/10","Thorndahl, S.||Andersen, C.B.||Nielsen, J.E.||Rasmussen, M.R.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T13:16:28Z","2019-06-14T16:21:52Z||2019-06-17T19:29:12Z||2019-06-26T13:16:28Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347577",,,,,"http://hdl.handle.net/20.500.11850/347577","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Areal rainfall from radar in urban drainage analysis and design – some reflections on implementation in Denmark",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T16:21:58Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"120","119","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-26T13:16:36Z","2019-06-26T13:16:36Z","true","2 p.","FORM",,,,
"298858","20.500.11850/10","Netzel, Fabian||Bender, J.||Mudersbach, C.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T13:26:13Z","2019-06-14T15:53:20Z||2019-06-17T19:54:54Z||2019-06-26T13:26:13Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347553",,,,,"http://hdl.handle.net/20.500.11850/347553","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Effects of detrending precipitation series on frequency analysis of extreme events",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:53:26Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"79","78","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-26T13:26:23Z","2019-06-26T13:26:23Z","true","2 p.","FORM",,,,
"271070","20.500.11850/3","Zhang, Kefeng||Manuelpillai, Desmond||Raut, Bhupendra||Deletic, Ana||Bach, Peter M.",,,,,,"2018-12-21T15:19:44Z","2018-11-09T06:06:20Z||2018-11-16T14:42:05Z||2018-11-16T14:44:16Z||2018-12-21T15:19:44Z",,"2019-01","2018-10-27",,,,,"0022-1694||1879-2707",,"10.1016/j.jhydrol.2018.10.056","http://hdl.handle.net/20.500.11850/302617","en","Elsevier",,,"General Circulation Model (GCM)||Climate downscaling||Stormwater management||Pollutant removal||Stormwater harvesting||Water Sensitive Urban Design (WSUD)","Evaluating the reliability of stormwater treatment systems under various future climate conditions",,"Journal Article","Metadata only",,,,"2018-11-09T06:06:25Z",,,,,"yes",,,,,,,,,,,,,,"85055755216",,"000455694400005","J. Hydrol.",,"Journal of Hydrology","568","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989",,"66","57","Amsterdam","published",,,,,,,,,,,,,,,,"2018-11-16T14:42:18Z","2021-02-15T03:12:05Z","true",,"SCOPUS",,,,
"392235","20.500.11850/41","Stefko, Marcel||Baffelli, Simone||Hajnsek, Irena",,,,,,"2021-02-24T09:03:19Z","2020-11-20T09:55:14Z||2021-02-24T09:03:19Z",,"2019",,,,,,,,,"http://hdl.handle.net/20.500.11850/452174","en",,,,,"First measurements performed using a bistatic terrestrial real-aperture polarimetric radar: KAPRI",,"Presentation","Metadata only",,,,"2020-11-20T09:55:23Z",,,,,"yes","Bi and Multistatic SAR Systems and Applications","March 19-21, 2019","Delft, The Netherlands",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Presentation was held on 20 March 2019.",,,,"unpublished",,,,,,,,,,,,,,,,"2021-02-24T09:03:32Z","2021-02-24T09:03:32Z","true",,"FORM",,,,
"317966","20.500.11850/31","Leinss, Silvan||Holenstein, Sämi||Wicki, Raphael","Leinss, Silvan",,,,,"2019-11-08T09:50:35Z","2019-11-07T15:41:25Z||2019-11-08T07:46:36Z||2019-11-08T08:58:00Z||2019-11-08T09:03:05Z||2019-11-08T09:50:35Z","2019-11-07","2019",,"Each 12 Sentinel 1 dual polarization radar images from before and from after the avalanche event around 2018-01-04 were composed into a single image covering entire Switzerland. The backscatter intensity of the two polarizations VV and VH were averaged (in linear units) and the orthorectified data of different ascending and descending orbits were averaged (in dB).","text/plain||image/tiff","10.3929/ethz-b-000376048",,,,,"http://hdl.handle.net/20.500.11850/376048","en","ETH Zurich, Institute of Environmental Engineering","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Snow avalanches","Dataset: Sentinel-1 change detection mosaic of Switzerland for the avalanche event of January 4th 2018",,"Dataset","Open access",,,"2017-12-28/2018-01-13","2019-11-07T15:41:33Z",,"indefinite","292278994-08-17T07:12:55Z","Radar backscatter change detection image","yes",,,,"Switzerland",,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,,,"Zurich",,,,,,,,,,"10.16904/envidat.77",,,,,,,"2020-02-15T22:25:08Z","2020-02-15T22:25:08Z","true","3.58 GB","FORM",,,,
"376666","20.500.11850/9","Stefko, Marcel||Baffelli, Simone||Hajnsek, Irena",,,"Stefko, Marcel",,,"2020-11-20T10:28:31Z","2020-11-20T09:49:28Z||2020-11-20T10:28:31Z",,"2019",,,"application/pdf","10.3929/ethz-b-000452171",,,,,"http://hdl.handle.net/20.500.11850/452171","en",,"In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"First acquisition using a Ku-Band polarimetric bistatic terrestrial radar: KAPRI","Assessment of a Ku-Band polarimetric bistatic terrestrial radar: KAPRI","Conference Poster","Open access",,,,"2020-11-20T09:49:37Z",,,,,"yes","9th International Workshop on Science and Applications of SAR Polarimetry and Polarimetric Interferometry (POLinSAR 2019)","January 28 — February 1, 2019","Frascati, Italy",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,,"204",,"published",,,,,,,,,,,,,,,,"2020-11-20T10:28:43Z","2021-02-15T20:51:43Z","true","1 p.","FORM",,,"publishedVersion",
"331396","20.500.11850/10","Ivanov, Valeriy||Agee, Elizabeth||Prohaska, Neill||Taylor, Tyeen||Brum, Mauro||Albert, Loren||Saleska, Scott R.||Restrepo-Coupe, Natalia||Alves, Luciana F.F.||De Camargo, Plínio B.||Penha, Deliane||Tribuzy, Edgard||Sousa de Moura, Jose M.||Smith, Marielle N.||Stark, Scott C.||de Oliveira Jr., Raimundo C.||Garcia, Maquelle N.||Costa, Flavia||Oliveira, Rafael||Xu, Donghui||Huang, Weichen||Zhou, Wenbo||Fatichi, Simone",,,,,,"2020-01-23T08:18:53Z","2020-01-22T15:37:58Z||2020-01-23T08:09:30Z||2020-01-23T08:18:53Z",,"2019",,,,,,,,,"http://hdl.handle.net/20.500.11850/393210","en","ATBC 2019",,,,"Interconnections among Tree Hydraulic Strategies, Response to Extreme Drought, and Growth Patterns in an Amazon Rainforest",,"Other Conference Item","Metadata only","Online Program: 56th Annual Meeting of the Association for Tropical Biology and Conservation",,,"2020-01-22T15:38:06Z",,,,,"yes","56th Annual Meeting of the Association for Tropical Biology and Conservation (ATBC 2019)","July 30 - August 3, 2019","Antananarivo, Madagascar",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Poster abstract. Poster presented on August 1, 2019.",,,"Antananarivo","published",,,,,,,"https://www.xcdsystem.com/atbc/program/MLpmKXQ/index.cfm?pgid=755&sid=8819",,,,,,,,,"2020-01-23T08:09:42Z","2020-02-15T23:47:50Z","true","1 p-","FORM",,,,
"330984","20.500.11850/3","Maurer, Max||Hoffmann, Sabine",,,,,,"2020-01-21T17:51:07Z","2020-01-09T12:42:39Z||2020-01-21T17:36:31Z||2020-01-21T17:51:07Z",,"2019",,,,,,"1011-386X",,,"http://hdl.handle.net/20.500.11850/388932","fr","Département fédéral de l’économie, de la formation et de la recherche",,,,"Eaux usées: des égouts à assainir.",,"Journal Article","Metadata only",,,,"2020-01-09T12:42:49Z",,,,,"yes",,,,,,,,,,,,,,,,,,"6","La vie économique","92","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989",,"15","12","Berne","published",,,,,,,,,,,,,"20.500.11850/388933",,,"2020-01-21T17:36:52Z","2020-02-15T23:45:02Z","true",,"FORM",,"Le réseau d’égouts suisse a pris de l’âge. Outre son assainissement, des solutions innovantes sont nécessaires pour utiliser moins de ressources. Les technologies existent.",,
