id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isCompiledBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isReferencedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"110852","20.500.11850/3","Voormansik, Kaupo||Jagdhuber, Thomas||Zalite, Karlis||Noorma, Mart||Hajnsek, Irena",,,"2017-06-11T23:21:49Z","2017-06-11T23:21:49Z","2016-04",,,,,,"1939-1404||2151-1535",,"10.1109/JSTARS.2015.2503773","http://hdl.handle.net/20.500.11850/110885","en","IEEE",,,"Agriculture||Grasslands||Polarimetry||Synthetic aperture radar (SAR)","Observations of Cutting Practices in Agricultural Grasslands Using Polarimetric SAR","Journal Article","Metadata only",,,"2017-06-11T23:22:47Z",,"pub:172176",,"yes",,,,,,,,,,"imp593653fc4fdb349434","005513175",,,"000375868800006","IEEE j. sel. top. appl. earth obs. remote sens.","4","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","9","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Published online 17 December 2015.","1396","1382","Piscataway, NJ","published",,,,,,,,"2017-07-13T12:42:50Z","2021-02-14T13:52:15Z","true",,"ECIT",,
"113034","20.500.11850/3","Steubing, Bernhard||Mutel, Christopher||Suter, Florian||Hellweg, Stefanie",,,"2017-06-12T00:59:33Z","2017-06-12T00:59:33Z","2016-04",,,,,,"0948-3349||1614-7502",,"10.1007/s11367-015-1015-3","http://hdl.handle.net/20.500.11850/113067","en","Springer",,,"Life cycle assessment (LCA)||Life cycle inventory (LCI)||Linear programming||Optimization||Scenario modeling||Transport||Wood","Streamlining scenario analysis and optimization of key choices in value chains using a modular LCA approach","Journal Article","Metadata only",,,"2017-06-12T01:05:36Z",,"pub:174731",,"yes",,,,,,,,,,"imp593654201705496862","001546331","84961057887",,"000372324200007","Int J Life Cycle Assess","4","The International Journal of Life Cycle Assessment","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732","Published online 3 February 2016.","522","510","Landsberg","published",,,,,,,,"2017-07-17T09:07:36Z","2022-03-28T14:41:14Z","true",,"ECIT",,
"113914","20.500.11850/3","Chaudhary, Abhishek||Pfister, Stephan||Hellweg, Stefanie",,,"2017-06-12T02:20:56Z","2017-06-12T02:20:56Z","2016-04",,,,,,"0013-936X||1520-5851",,"10.1021/acs.est.5b06153","http://hdl.handle.net/20.500.11850/113947","en","American Chemical Society",,,,"Spatially Explicit Analysis of Biodiversity Loss due to Global Agriculture, Pasture and Forest Land Use from a Producer and Consumer Perspective","Journal Article","Metadata only",,,"2017-06-12T02:26:51Z",,"pub:175694",,"yes",,,,,,,,,,"imp593654323fd3776538","000033453","84964240522",,"000373655800075","Environ. Sci. Technol.","7","Environmental Science & Technology","50","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732","Published online 25 February 2016.","3936","3928","Washington, D.C.","published",,,,,,,,"2017-07-17T09:04:25Z","2023-02-06T13:18:10Z","true",,"ECIT",,
"112638","20.500.11850/3","Bannwarth, Sebastian||Trieu, T.||Oberschelp, Christopher||Wessling, Matthias",,,"2017-06-12T00:24:31Z","2017-06-12T00:24:31Z","2016-04",,,,,,"0376-7388",,"10.1016/j.memsci.2016.01.009","http://hdl.handle.net/20.500.11850/112671","en","Elsevier",,,"Cake layer build-up||Cake layer structure||Colloidal fouling||Electrical impedance||Fouling monitoring","On-line monitoring of cake layer structure during fouling on porous membranes by in situ electrical impedance analysis","Journal Article","Metadata only",,,"2017-06-12T00:29:55Z",,"pub:174260",,"yes",,,,,,,,,,"imp593654180c27134971","001566273","84956674937",,"000369494100021","J. Membr. Sci.",,"Journal of Membrane Science","503","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732","Published online 16 January 2016.","198","188","Amsterdam","published",,,,,,,,"2017-07-17T08:45:37Z","2023-02-06T13:15:37Z","true",,"ECIT",,
"107899","20.500.11850/3","Ponnurangam, Gramini G.||Jagdhuber, Thomas||Hajnsek, Irena||Rao, Y.S.",,,"2017-06-11T21:41:09Z","2017-06-11T21:41:09Z","2016-04",,,,,,"0196-2892||1558-0644",,"10.1109/TGRS.2015.2494860","http://hdl.handle.net/20.500.11850/107932","en","IEEE",,,"Compact polarimetric decomposition||Hybrid polarimetry||Polarimetric synthetic aperture radar (PolSAR)||Radar imaging satellite-1 (RISAT-1)||Soil moisture","Soil Moisture Estimation Using Hybrid Polarimetric SAR Data of RISAT-1","Journal Article","Metadata only",,,"2017-06-11T21:42:07Z",,"pub:168696",,"yes",,,,,,,,,,"imp593653c507f3170582","000008169",,,"000373004000013","IEEE Trans. Geosci. Remote Sens","4","IEEE Transactions on Geoscience and Remote Sensing","54","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Published online 11 November 2015.","2049","2033","New York, NY","published",,,,,,,,"2017-07-18T17:50:57Z","2023-02-06T13:08:08Z","true",,"ECIT",,
"188803","20.500.11850/3","Frömelt, Andreas||Hellweg, Stefanie",,,"2017-10-24T13:44:45Z","2017-06-12T00:59:43Z||2017-10-24T13:44:45Z","2016-04","2016-06-20",,,,,"1088-1980||1530-9290",,"10.1111/jiec.12438","http://hdl.handle.net/20.500.11850/113069","en","Wiley-Blackwell",,,"Bottom-up bulding energy model||Building energy use||Energy analysis||Modeling||Residential building stock||Sensitivity analysis","Assessing Space Heating Demand on a Regional Level: Evaluation of a Bottom-Up Model in the Scope of a Case Study","Journal Article","Metadata only",,"DDC - DDC::5 - Science::570 - Life sciences","2017-06-12T01:05:36Z",,"pub:174733",,"yes",,,,,,,,,,"imp59365420229d860944",,"84977083856",,"000399664800010","J. ind. ecol.","2","Journal of Industrial Ecology","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732",,"343","332","Oxford","published",,,,,,,"true","2017-10-24T13:44:47Z","2020-02-15T08:17:28Z","true",,"ECIT",,
"227389","20.500.11850/3","Haupt, Melanie||Ribal Sanchis, Javier||Clemente Polo, Gabriela||Garcia-Segovia, Purificacion||Sanjuàn Pellicer, Neus",,,"2018-03-26T09:32:08Z","2018-03-26T09:08:22Z||2018-03-26T09:32:08Z","2016-03-09",,,,,,"0214-2708",,"10.14642/RENC.2016.22.1.5124","http://hdl.handle.net/20.500.11850/252848","es","Elsevier",,,"dieta||eficiencia eco-nutricional||huella de carbono||sostenibilidad.análisis envolvente de datos","Aproximación a la integración de la huella de carbono y aspectos nutricionales para un consumo sostenible de alimentos","Journal Article","Metadata only",,,"2018-03-26T09:08:23Z",,,,"yes",,,,,,,,,,,,,,,,"1","Revista de la Sociedad geológica de España","22","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732","Support from the Spanish Ministerio de Ciencia e Innovación CTM2010-18118","9","2","Barcelona","published",,,,,,,,"2018-03-26T09:32:13Z","2018-11-06T16:47:00Z","true",,"FORM",,
"253985","20.500.11850/3","Kim, Jongho||Ivanov, Valeriy Y.||Fatichi, Simone",,,"2018-09-18T16:19:29Z","2017-06-12T02:22:21Z||2018-09-18T16:19:29Z","2016-03-01",,"Understanding soil erosion by water is essential for a range of research areas but the predictive skill of prognostic models has been repeatedly questioned because of scale limitations of empirical data and the high variability of soil loss across space and time scales. Improved understanding of the underlying processes and their interactions are needed to infer scaling properties of soil loss and better inform predictive methods. This study uses data from multiple environments to highlight temporal-scale dependency of soil loss: erosion variability decreases at larger scales but the reduction rate varies with environment. The reduction of variability of the geomorphic response is attributed to a ‘compensation effect’: temporal alternation of events that exhibit either source-limited or transport-limited regimes. The rate of reduction is related to environment stochasticity and a novel index is derived to reflect the level of variability of intra- and inter-event hydrometeorologic conditions. A higher stochasticity index implies a larger reduction of soil loss variability (enhanced predictability at the aggregated temporal scales) with respect to the mean hydrologic forcing, offering a promising indicator for estimating the degree of uncertainty of erosion assessments.","application/pdf","10.3929/ethz-b-000113969",,"2045-2322",,"10.1038/srep22065","http://hdl.handle.net/20.500.11850/113969","en","Nature Publishing Group","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Environmental stochasticity controls soil erosion variability","Journal Article","Open access",,,"2017-06-12T02:26:51Z",,"pub:175716",,"yes",,,,,,,,,,"imp593654331d66c18491","006751867","84959480361",,"000371040300001","Sci Rep",,"Scientific Reports","6","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"22065","London","published",,,,,,,,"2017-07-13T13:25:58Z","2021-02-15T01:47:45Z","true","7 p.","ECIT",,"publishedVersion"
"108505","20.500.11850/3","Kim, Jongho||Ivanov, Valeriy Y.||Fatichi, Simone",,,"2017-06-11T22:01:53Z","2017-06-11T22:01:53Z","2016-03",,,,,,"1436-3240||1436-3259",,"10.1007/s00477-015-1097-2","http://hdl.handle.net/20.500.11850/108538","en","Springer",,,"Climate change||Weather generator||Stochastic downscaling||Uncertainty||CMIP3||Internal variability||Emission scenarios||Extreme indicators||The Great Lakes region","Climate change and uncertainty assessment over a hydroclimatic transect of Michigan","Journal Article","Metadata only",,,"2017-06-11T22:02:43Z",,"pub:169520",,"yes",,,,,,,,,,"imp593653d0b4ddb17521","002078520","84959228987",,"000371316900011","Stoch. environ. res. risk assess.","3","Stochastic Environmental Research and Risk Assessment","30","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Published online 16 June 2015.","944","923","Berlin","published",,,,,,,,"2017-07-20T13:54:07Z","2020-02-14T16:05:59Z","true",,"ECIT",,
"114618","20.500.11850/3","Paschalis, Athanasios||Katul, Gabriel G.||Fatichi, Simone||Manoli, Gabriele||Molnar, Peter",,,"2017-06-12T03:25:08Z","2017-06-12T03:25:08Z","2016-03",,,,,,"0043-1397||1944-7973",,"10.1002/2015WR017679","http://hdl.handle.net/20.500.11850/114651","en","Wiley",,,,"Matching ecohydrological processes and scales of banded vegetation patterns in semiarid catchments","Journal Article","Metadata only",,,"2017-06-12T03:30:51Z",,"pub:176450",,"yes",,,,,,,,,,"imp593654432b8ef72215","000004612","84981194434",,"000374706300039","Water Resour. Res.","3","Water Resources Research","52","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Published online 26 March 2016.","2278","2259","Malden","published",,,,,,,,"2017-07-13T16:12:45Z","2021-02-14T14:06:34Z","true",,"ECIT",,
"252139","20.500.11850/3","Shapiro, Orr H.||Kramarsky-Winter, Esti||Gavish, Assaf R.||Stocker, Roman||Vardi, Assaf",,,"2018-09-07T10:06:54Z","2017-06-12T02:51:53Z||2018-09-07T10:06:54Z","2016-03","2016-03-04","Coral reefs, and the unique ecosystems they support, are facing severe threats by human activities and climate change. Our understanding of these threats is hampered by the lack of robust approaches for studying the micro-scale interactions between corals and their environment. Here we present an experimental platform, coral-on-a-chip, combining micropropagation and microfluidics to allow direct microscopic study of live coral polyps. The small and transparent coral micropropagates are ideally suited for live-imaging microscopy, while the microfluidic platform facilitates long-term visualization under controlled environmental conditions. We demonstrate the usefulness of this approach by imaging coral micropropagates at previously unattainable spatio-temporal resolutions, providing new insights into several micro-scale processes including coral calcification, coral–pathogen interaction and the loss of algal symbionts (coral bleaching). Coral-on-a-chip thus provides a powerful method for studying coral physiology in vivo at the micro-scale, opening new vistas in coral biology.","application/pdf","10.3929/ethz-b-000114306",,"2041-1723",,"10.1038/ncomms10860","http://hdl.handle.net/20.500.11850/114306","en","Nature Publishing Group","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"A coral-on-a-chip microfluidic platform enabling live-imaging microscopy of reef-building corals","Journal Article","Open access",,,"2017-06-12T02:53:50Z",,"pub:176084",,"yes",,,,,,,,,,"imp5936543be6d4c23532","007044158","84960158146",,"000371715200001","Nat Commun",,"Nature Communications","7","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","09467","09467",,,"10860","London","published",,,,,,,,"2017-07-13T00:46:30Z","2020-02-15T14:48:00Z","true","10 p.","ECIT",,"publishedVersion"
